status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls
115634898452178_1344358968913092,,Lugeja küsib: miks ei saa Elronis punaseid sente kasutada?,link,http://tarbija24.postimees.ee/3726883/lugeja-kusib-miks-ei-saa-elronis-punaseid-sente-kasutada?utm_source=pm_fb&utm_medium=wallpost&utm_content=3726883&utm_campaign=fb_post,2016-06-11 14:00:00,16,6,11,14,0,2,0,0,0,0
115634898452178_1344418195573836,"Täna päeval värviti Tallinna loomaaias vabatahtlike abiga puure, puhkepinke, piknikulaudu ja aedu. Üle värviti ka uus mesilasmaja ning lapsed lõid kaasa linnumajade ja kivikeste värvimises.",Fotod: suur värvimispäev Tallinna loomaaias,link,http://tallinncity.postimees.ee/3729419/fotod-suur-varvimispaev-tallinna-loomaaias?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729419&utm_campaign=fb_post,2016-06-11 13:42:29,194,4,3,183,5,5,1,0,0,0
115634898452178_1344358755579780,"Politoloog Tõnis Saarts nentis, et Edgar Savisaare tänane kaotus presidendikandidaadiks valitud Mailis Repsile on küll tõsine märk, kuid selle tähtsust ei tasuks üle hinnata, sest see on lihtsalt järjekordne vaheetapp Keskerakonna pikas siseheitluses.",Politoloog: Savisaare kaotust ei tasu üle hinnata,link,http://www.postimees.ee/3729343/politoloog-savisaare-kaotust-ei-tasu-ule-hinnata?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729343&utm_campaign=fb_post,2016-06-11 13:30:00,8,1,1,8,0,0,0,0,0,0
115634898452178_1344358445579811,"Jalgpalli EMil lähevad täna Marseille'is vastamisi Inglismaa ja Venemaa. Juba mõnda aega kardeti, et mängu eel ja ka järel võivad puhkeda meeskonna fännide vahel verised lahingud. Nüüd on selge, et need on osutunud ka tõeks.",Totaalne kaos Prantsusmaal: Inglismaa ja Venemaa fännid pidasid veriseid lahinguid,link,http://sport.postimees.ee/3729411/totaalne-kaos-prantsusmaal-inglismaa-ja-venemaa-fannid-pidasid-veriseid-lahinguid?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729411&utm_campaign=fb_post,2016-06-11 13:00:00,171,42,85,99,0,12,8,26,26,0
115634898452178_1344288512253471,"Lottemaa avas täna suvehooaja, sel puhul toimus Leiutajateküla rahva ja külastajate osavõtul pidulik paraad.",Galerii: Lottemaa avas pidulikult suvehooaja,link,http://parnu.postimees.ee/3729345/galerii-lottemaa-avas-pidulikult-suvehooaja?_ga=1.106205123.1144324660.1465601652&utm_source=pm_fb&utm_medium=wallpost&utm_content=3729345&utm_campaign=fb_post,2016-06-11 12:30:00,95,0,10,94,1,0,0,0,0,0
115634898452178_1344237212258601,London tähistas täna kuninganna Elizabeth II 90. sünnipäeva traditsioonilise sõjaväeparaadiga.,Londonis tähistatakse kuninganna 90. sünnipäeva,link,http://maailm.postimees.ee/3729291/londonis-tahistatakse-kuninganna-90-sunnipaeva?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729291&utm_campaign=fb_post,2016-06-11 12:00:00,876,17,37,844,22,8,1,0,1,0
115634898452178_1344237128925276,Täna toimunud Keskerakonna volikogul pandi hääletusele Edgar Savisaare palgaküsimus ning volikogu liikmed hääletasid palga maksmise poolt.,Erakond hakkab Savisaarele maksma 3500-eurost palka,link,http://www.postimees.ee/3729287/erakond-hakkab-savisaarele-maksma-3500-eurost-palka?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729287&utm_campaign=fb_post,2016-06-11 11:30:00,175,73,15,56,0,31,9,3,76,0
115634898452178_1344229078926081,"Selleks, et ennast õigel teel hoida, on kasulik end õiges infoväljas hoida. Selleks puhuks soovitame viit eriti motiveerivat Instagrami kontot, mille abil teed kindlasti rohkem trenni ning hoiad end hõlpsasti ka rämpstoidust eemale.","Viis eriti motiveerivat fitnessi kontot, mida Instagramis jälgida",link,http://naine24.postimees.ee/3729261/viis-eriti-motiveerivat-fitnessi-kontot-mida-instagramis-jalgida?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729261&utm_campaign=fb_post,2016-06-11 11:00:00,15,1,4,14,1,0,0,0,0,0
115634898452178_1344203638928625,"Nooruke sportlane Kelly Sildaru postitas suvevaheaja alguse puhul Instagram'i pildi oma tunnistusest, mida ehtisid vaid neljad ja viied!",Kelly Sildarul koolis ainult neljad viied!,link,http://elu24.postimees.ee/3729229/kelly-sildarul-koolis-ainult-neljad-viied?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729229&utm_campaign=fb_post,2016-06-11 10:30:00,625,30,10,608,13,1,2,1,0,0
115634898452178_1330579576957698,"Mõnusat saunaõhtut!
---
Jäär – lõhub puud ja paneb need riita. Sauna ta ei lähe, sest sauna kuumenemine kestab liiga kaua.

Sõnn- imetleb kõigepealt kellegi teise tehtud kaunist puuriita. Ta veab kopsud täis seda imelist puu lõhna ja paneb sauna kütte (sisimas soovides, et keegi muu oleks seda juba teinud). Kui saun on soe, läheb ta sauna, ja loodab, et keegi muu sinna ei tule.

Kaksikud – tuleb kohale ootamatult ja kutsumata, nagu kaksikutele omane. Käib kiiresti saunas, räägib seal sõnni poolsurnuks ja imestab lõpuks: ""Kuidas on võimalik pikutada nii aeglaselt?!"" Lahkub saunast enne, kui sõnn jõuab suugi avada. Kaksikute meelest on aeglaselt lõõgastumine ärritav.

Vähk – saabub sauna oma kõige vanema ja armsama saunalina sisse keeratuna. Kaasas on tal vanavanaemalt pärandiks saadud nuustik ja pesuhari. Need on olnud suguvõsas juba mitmeid põlvkondi ja ta ei loobuks neist mingi hinna eest.

Lõvi – tuleb sauna siis, kui muud tegelased on juba lava peal istumas. Ta teab, et niimoodi saab ta kogu tähelepanu endale. Lõvi naudib saunakuumust, ainuke mure on, et saunas ei ole päikest. Sellepärast ei naudi lõvi sauna täiel rinnal. Pestes keskendub lõvi kõige rohkem juustele.

Neitsi – sauna sisenedes on tal käes oma isiklik pepualune. Enne, kui neitsi ennast pesema hakkab, peseb neitsi puhtaks seebi, sest keegi ei pese ennast ju musta seebiga! Enne lavale istumist paneb ta pepualuse alla saunalina, et pepualune ei saaks mustaks. Saunas on tal kaasas looduspoest ostetud mahetoodetud nõgesešampoon ja vatitikud.

Vahepeal: Sõnn on ikka veel saunas, on ainult vahepeal külge keeranud.
Vähi vanavanaemalt päritud nuustik on kuskile kadunud ja vähk on juba natukene mures….

Kaalud – tuleb sauna lootuses, et seal on koos mõnus seltskond.Tal on kaasas vanilje- ja meelõhnaline dušigeel ning piibelehelõhnaline šampoon (see oli küll üsna odav, aga ta ostis selle, sest see oli ilusas pudelis) ning Coconut Rich Body Cream. Ta asetab omad asjad saunapingile, et neid oleks visuaalselt kaunis imetleda, imetleb mõnda aega oma asju ja liigutab šampoonipudeli paari cm võrra vasakule. Täiuslikust natüürmordist puudub vaid viinamarja kobar… Noh, selle ta võtab siis kaasa järgmisel korral! Chanel No.5 on tal hommikumantli taskus. Saunast lahkudes panebki ta endale peale vaid Chanel No.5, et veeta üks meeletu õhtu.

Skorpion – tal on kaasas saunaviht ja ta on väga innustunud, sest on leidnud poest musta-punatriibulise seebi. Seebi nimi on ""The Horror of Bloody Mary."" Skorpion ei mõista teiste ükskõikset suhtumist tema seebi suhtes… ""No visake siis vähemalt leili juurde ja vihtuge korralikult!"" lausub ta siis ja puhub naljatades kuuma õhku saunakaaslaste suunas. Skorpion soovib, et saunas oleks äge, mitte selline nõme harmooniline rahulik olemine…

Ambur – tuleb sauna käed taskus.  Laenab küsimata teiste asju – talle kõlbab isegi skorpioni seep ja loomulikult ei pane ta seebi värvi üldsegi tähele. Aga selle seebi inglisekeelne nimi paelub teda, see nimi paneb teda unistama reisist kusagile kaugele, kus kõik seepide nimed on inglise või mingis muus keeles….

Kaljukits – tal on kaasas vasar, sest tal oli plaanis lüüa kinni paar lavalaudadest lahtitulnud naela. Ta vihub kaua ja kõvasti, ise samal ajal mõnust oiates ja vahepeal lausa karjatades. Tema jaoks on vihtlemine täiuslik väljakutse ja nauding. ""MÕNUS!"" lausub kaljukits ja on lõõgastunud ja rahul oma soorituse üle.

Vahepeal: Sõnn keeras teist korda külge.

Veevalaja – jääb silmitsema neitsi saunalina ja pepualuse kooslust, samal ajal jääb ta mõttesse: ""Kas oleks võimalik leiutada materjal, mis oleks samal ajal kuumakindel ja mustusthülgav?"" Ta taipab, et ongi leiutanud TEFLONI! Teda ei häiri, et keegi teine on selle juba varem leiutanud. Tema on leiutanud just nüüd teflonist saunalava! Ta on unustanud, et viibib saunas ja ta peas keerleb nüüd mõte, kuidas teha teflonist saunalava nii, et see ei kõrvetaks peput…

Kalad – on jäänud natukene hiljaks, sest ta jõi saunaõlled enne sauna ära. Ta jõuab kohale siis, kui kõik on juba saunast läinud, leiligi pole enam palju järel, aga see kalasid ei häiri – tal on sisemist soojust piisavalt ja ta on nautinud piisavalt seestpoolt soojendavat ainet. Leili võib ju ette kujutada, kui seda pole… Saunas valitseb täielik vaikus, kala arvab, et ta on seal täiesti üksi… tegelikult see nii ei ole….

…sellepärast, et sõnn on ikka veel saunas….",Kuidas käituvad erinevate tähemärkide esindajad saunas?,link,http://meeldib.postimees.ee/2015/10/kuidas-kaituvad-erinevate-tahemarkide-esindajad-saunas/?utm_source=pm_fb&utm_medium=wallpost&utm_campaign=meeldib,2016-06-11 10:10:00,482,19,279,391,6,2,83,0,0,0
115634898452178_1344198975595758,"Täna kell 12.58 sai häirekeskus teate, et Keila-Haapsalu maantee 12. kilomeetril on juhtunud liiklusõnnetus, kus põrkusid kokku kaks sõiduautot.","Kriminaalses joobes juht põhjustas avarii, kaks last viidi haiglasse",link,http://www.postimees.ee/3729227/kriminaalses-joobes-juht-pohjustas-avarii-kaks-last-viidi-haiglasse?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729227&utm_campaign=fb_post,2016-06-11 10:00:00,28,1,22,8,0,0,0,4,16,0
115634898452178_1344193928929596,"Reede päeval leidis aset liiklusõnnetus Tartus Riia ja Raudtee tänavate ristmikul, kus 74-aastane mees sõitis sõiduautoga Chrysler vasakpööret sooritades ette vastassuunast otse liikunud sõiduautole Audi A4, mida juhtis 21-aastane mees.",Vasakpööret sooritanud autojuht sõitis teisele juhile ette,link,http://tartu.postimees.ee/3729217/vasakpooret-sooritanud-autojuht-soitis-teisele-juhile-ette?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729217&utm_campaign=fb_post,2016-06-11 09:30:00,5,0,2,5,0,0,0,0,0,0
115634898452178_1344144492267873,2014. aastal The Voice US saates kolmandale kohale tulnud Christina Grimmie (22) mõrvati peale tema Floridas antud kontserti.,Tragöödia USA's: The Voice staar Christina Grimmie mõrvati autogramme andes jõhkralt,link,http://elu24.postimees.ee/3729111/tragoodia-usa?-s-the-voice-staar-christina-grimmie-morvati-autogramme-andes-johkralt%3Futm_source=pm_fb&utm_medium=wallpost&utm_content=3729111&utm_campaign=fb_post,2016-06-11 09:00:00,123,8,23,24,0,12,0,82,5,0
115634898452178_1344171002265222,Täna keskpäeval toimus Kadrioru pargis iga-aastane heategevuslik kogupereüritus Pardiralli.,Fotod: Kadriorus lasti heategevuslikul eesmärgil vette 10 000 vanniparti,link,http://tallinncity.postimees.ee/3729203/fotod-kadriorus-lasti-heategevuslikul-eesmargil-vette-10-000-vanniparti?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729203&utm_campaign=fb_post,2016-06-11 08:00:00,787,7,17,748,30,6,3,0,0,0
115634898452178_1344193568929632,"Kolme-peenise vein, sea platsenta mahl ning panda kaka tee on vaid mõned näited maailma kõige veidramatest jookidest.",Maailma kõige veidramad joogid,link,http://reis.postimees.ee/3725607/maailma-koige-veidramad-joogid?utm_source=pm_fb&utm_medium=wallpost&utm_content=3725607&utm_campaign=fb_post,2016-06-11 07:30:00,10,4,11,9,0,1,0,0,0,0
115634898452178_1344190282263294,"Keskerakonna presidendikandidaadiks sai esialgsetel andmetel Mailis Reps, kes kogus 90 häält ehk 53 protsenti häältest",Keskerakonna presidendikandidaadiks valiti Mailis Reps,link,http://www.postimees.ee/3729083/keskerakonna-presidendikandidaadiks-valiti-mailis-reps?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729083&utm_campaign=fb_post,2016-06-11 06:51:08,377,26,6,324,2,23,27,0,1,0
115634898452178_1344140662268256,"Keskerakonna volikogu istungil tegi poliitilise ettekande kriminaalkahtluse saanud Keskerakonna esimees Edgar Savisaar, kes võttis kokku, millised on Keskerakonna tugevused ja nõrkused.",Savisaar: Keskerakonnal on neli tugevust ja üks nõrkus,link,http://www.postimees.ee/3729161/savisaar-keskerakonnal-on-neli-tugevust-ja-uks-norkus?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729161&utm_campaign=fb_post,2016-06-11 06:30:00,15,7,2,8,0,3,2,0,2,0
115634898452178_1344127458936243,"Pärnu maakohus mõistis kokkuleppemenetluses eile jõustunud otsusega 600eurose rahalise karistuse 64aastasele Leonidile, kes lõi abikaasat rusikaga näkku.",Kohus karistas abikaasat rusikaga näkku löönud meest,link,http://parnu.postimees.ee/3729143/kohus-karistas-abikaasat-rusikaga-nakku-loonud-meest?_ga=1.243642309.1144324660.1465601652,2016-06-11 06:00:00,16,6,4,13,0,0,0,0,3,0
115634898452178_1344127118936277,"Ehkki 28-kraadist kuumust tõenäoliselt tulemas ei ole, siis tuleval nädalal on soojakraadid veidi suuremad, kuid vihmatõenäosus on jätkuvalt suur, prognoosib ilmateenistus.",Uuel nädalal läheb ilm taas soojaks,link,http://ilmajaam.postimees.ee/3729129/uuel-nadalal-laheb-ilm-taas-soojaks?_ga=1.243642309.1144324660.1465601652,2016-06-11 05:30:00,572,25,94,541,17,3,8,2,1,0
115634898452178_1344126865602969,"Täna toimub Tallinnas Kultuurikatlas Keskerakonna volikogu korraline istung, kus muude küsimuste hulgas arutletakse presidendivalimiste üle ning valitakse Keskerakonna presidendikandidaat.","Täna selgub, kellest saab Keskerakonna presidendikandidaat",link,http://www.postimees.ee/3729083/tana-selgub-kellest-saab-keskerakonna-presidendikandidaat?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729083&utm_campaign=fb_post,2016-06-11 05:00:00,9,2,0,7,0,0,2,0,0,0
115634898452178_1344081042274218,"Pesaleidja hoole all ootab uut peremeest 2,5-aastane Traks, kes elas kodutuna Puka alevikus Valgamaal.",Päevakäpp: kaunis Traks,link,http://lemmik.postimees.ee/3729073/paevakapp-kaunis-traks?utm_source=pm_fb&utm_medium=wallpost&utm_content=3729073&utm_campaign=fb_post,2016-06-11 04:30:00,97,4,48,87,7,3,0,0,0,0
115634898452178_1344080312274291,"Venemaa president Vladimir Putin kiitis heaks 4 miljardit dollarit maksva projekti, millega Moskva lähedale Kaluga oblastisse rajatakse 220 hektarile Disneylandi analoog nimega Vene võlumaailm.",Putin lubas Venemaale oma Disneylandi,link,http://majandus24.postimees.ee/3728301/putin-lubas-venemaale-oma-disneylandi?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728301&utm_campaign=fb_post,2016-06-11 03:30:00,319,43,29,218,3,26,71,1,0,0
115634898452178_1344078398941149,"Keila-Joal Meremõisas, Kungla tee 1 asuv maja on ehitatud 1930ndatel ning kodu sisemus teeb endistele aegadele väärika kummarduse.",Fotod: omapärase sisemusega kodu Keila-Joal,link,http://kodu.postimees.ee/3729039/fotod-omaparase-sisemusega-kodu-keila-joal?_ga=1.4114672.1144324660.1465601652&utm_source=pm_fb&utm_medium=wallpost&utm_content=3729039&utm_campaign=fb_post,2016-06-11 03:00:00,62,0,6,60,2,0,0,0,0,0
115634898452178_1344076575607998,"Lennufirma SAS pilootide streigi tõttu jääb laupäeval ära 159 lendu, mis mõjutab umbes 20 000 inimese reisiplaane, teatas soomlaste rahvusringhääling Yle.",SAS pilootide streigi tõttu jääb laupäeval ära 159 lendu,link,http://reis.postimees.ee/3729011/sas-pilootide-streigi-tottu-jaab-laupaeval-ara-159-lendu?_ga=1.50103270.1144324660.1465601652,2016-06-11 02:28:23,3,1,1,3,0,0,0,0,0,0
115634898452178_1343801775635478,"Midagi nii omas ajas hullumeelset, suurejoonelist ja kaugelevaatavat on ette võtnud vähesed meie kaasmaalased – selline oli mu esimene mõte, kui tutvusin kõigega, mida rääkis mulle aastaid tagasi kodumaa tolmu jalgadelt pühkinud ja nüüd realistlikke kosmosevallutusplaane hauduv eestlanna.",Eestlanna ettevõte tahab avada kosmoses kaevandused,link,http://pluss.postimees.ee/3726731/eestlanna-ettevote-tahab-avada-kosmoses-kaevandused?utm_source=pm_fb&utm_medium=wallpost&utm_content=3726731&utm_campaign=fb_post,2016-06-11 01:30:00,20,10,3,17,0,2,1,0,0,0
115634898452178_1344056482276674,"Kas teadsid, et Tallinna lennujaama territoorium oli koduks neljale muinsuskaitsealusele kultuskivile?",Galerii: lennujaama laiendusele ette jäänud muistsed kultuskivid viidi uude kohta - Eesti...,link,http://www.postimees.ee/3726795/galerii-lennujaama-laiendusele-ette-jaanud-muistsed-kultuskivid-viidi-uude-kohta,2016-06-11 01:25:18,55,16,14,37,0,1,0,5,12,0
115634898452178_1343801068968882,"Kuigi hiljutine Euroopa Liidu statistika annab Eesti meditsiinisüsteemile hävitava hinnangu, tuleks siinsete juhtivate tervishoiuekspertide sõnul muretsemise asemel hoopis rõõmustada.",Eestlased surevad liiga palju haigustesse,link,http://pluss.postimees.ee/3728659/eestlased-surevad-liiga-palju-haigustesse?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728659&utm_campaign=fb_post,2016-06-11 01:00:00,24,4,6,10,0,4,0,10,0,0
115634898452178_1331207393561583,"Suurepärast laupäeva!
---
Isa on koos pojaga kalal.
Istuvad tunni, teise – ei näkka.
Isa ütleb pojale:
""Kuule, pojake, meil on mannaputru kaasas, ulata siia, võibolla sellega näkkab.""
Poeg vastab:
""Paps, ma sõin mannapudru ära…""
""Hästi, pojake.""
Istuvad, õngitsevad. Ikka ei näkka.
""Pojake, ema tegi meile võileivad kaasa. Ulata siia, äkki võtavad leiba!""
""Isa, aga ma sõin võileivad ka ära…""
""Hästi, pojake.""
Istuvad edasi. Möödub tund, teine. Külm hakkab, vihma hakkab tibama.
Isa pojale:
""Olgu peale, poeg. Söö need ussikesed ka ära, saab koju!""",Kuidas isa pojaga kalal käis,link,http://meeldib.postimees.ee/2016/05/kuidas-isa-pojaga-kalal-kais/?utm_source=pm_fb&utm_medium=wallpost&utm_campaign=meeldib,2016-06-11 00:10:00,74,0,12,57,0,1,15,1,0,0
115634898452178_1343595428989446,"Me kõik haigutame. See on loomulik tegevus, millele me reeglina kuigi palju ei mõtle. Aga kui kaua haigutus tavaliselt kestab ja kas inimesed on ainsad, kes haigutavad?",Seitse põnevat fakti haigutamise kohta,link,http://naine24.postimees.ee/3728453/seitse-ponevat-fakti-haigutamise-kohta?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728453&utm_campaign=fb_post,2016-06-10 15:00:00,19,3,8,19,0,0,0,0,0,0
115634898452178_1343715855644070,"Aastad mööduvad, tuuled pöörduvad, aga kuidas meie kodu on muutunud?","Galerii: vaata, millised olid kodud siis, kui sa sündisid!",link,http://kodu.postimees.ee/3728867/galerii-vaata-millised-olid-kodud-siis-kui-sa-sundisid?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728867&utm_campaign=fb_post,2016-06-10 14:46:00,48,1,15,45,0,2,1,0,0,0
115634898452178_1343595115656144,"Lavastaja Tiit Ojasoo sai hiljuti laia meediatähelepanu ja mu isikliku põlguse osaliseks oma alluva naisnäitleja löömise pärast. Edasi hargnes lahti meediafarss, kus ta õigustas end esimeses intervjuus ning hiljem teises intervjuus kahetses tehtut, kirjutab kirjanik ja aktivist Sass Henno.","Sass Henno: «7 hetke, mil lüüa naist» Tiit Ojasoo ainetel",link,http://arvamus.postimees.ee/3728455/sass-henno-7-hetke-mil-luua-naist-tiit-ojasoo-ainetel?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728455&utm_campaign=fb_post,2016-06-10 14:30:00,179,12,50,167,0,0,1,0,11,0
115634898452178_1343635005652155,"«Sõitsin üle pika aja selle parvlaevaga Star. Tallinna sadamasse sõites hakkas laev hirmsat moodi kõikuma. Milles asi? Ometi oli tuul ju olematu, pole varem teiste laevade puhul sellist kõikumist täheldanud. Miks Star sadamasse sisenedes hirmsasti logiseb ja kõigub?» soovib lugeja teada.",Lugeja küsib: miks Tallinki laev hirmsasti logiseb ja kõigub?,link,http://tarbija24.postimees.ee/3727767/lugeja-kusib-miks-tallinki-laev-hirmsasti-logiseb-ja-koigub?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727767&utm_campaign=fb_post,2016-06-10 14:15:00,103,38,22,77,0,3,23,0,0,0
115634898452178_1343572532325069,Tallinna kontserdipaik Rock Cafe andis sisse pankrotiavalduse.,Rock Cafe läks pankrotti,link,http://tallinncity.postimees.ee/3728609/rock-cafe-laks-pankrotti?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728609&utm_campaign=fb_post,2016-06-10 14:00:00,53,12,26,16,0,17,1,18,1,0
115634898452178_1343671065648549,Õhumass Eesti kohal püsib jätkuvalt jahe ning vihmahood ei lakka ka homme.,Ilm püsib jahe ja vihmane,link,http://ilmajaam.postimees.ee/3728829/ilm-pusib-jahe-ja-vihmane?_ga=1.92586590.2128637283.1462733011&utm_source=pm_fb&utm_medium=wallpost&utm_content=3728829&utm_campaign=fb_post,2016-06-10 13:42:09,94,8,18,50,1,4,4,26,9,0
115634898452178_1343525972329725,Koerad oskavad olla nii tähelepanelikud kui ka nupukad. See kodu ootav pit bull Redd suudab isegi varvastel tippida.,"Video: koer tipib varvastel, et kassi mitte üles ajada",link,http://lemmik.postimees.ee/3728317/video-koer-tipib-varvastel-et-kassi-mitte-ules-ajada?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728317&utm_campaign=fb_post,2016-06-10 13:30:00,192,4,28,151,23,2,16,0,0,0
115634898452178_1343633915652264,"Kuna järjest enam leitakse rasedatel diabeeti, siis on kogenud arsti sõnul oluline neid seisundeid võimalikult vara diagnoosida ja ennetada.",Levinud haigus võib kaasa tuua loote väärarengu,link,http://tervis.postimees.ee/3728567/levinud-haigus-voib-kaasa-tuua-loote-vaararengu?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728567&utm_campaign=fb_post,2016-06-10 13:15:00,16,0,22,13,0,3,0,0,0,0
115634898452178_1343524315663224,"Tavaliselt viskame mustad ja higised riided pesukasti või pesumasinasse siis, kui need kas näevad räpased välja või lõhnavad ebameeldivalt. Tuleb välja, et tegelikult tasuks oma musta pesusse teadlikumalt suhtuda.",Kui sageli peaks riideid tegelikult pesema?,link,http://naine24.postimees.ee/3728295/kui-sageli-peaks-riideid-tegelikult-pesema?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728295&utm_campaign=fb_post,2016-06-10 13:00:00,30,0,8,26,0,4,0,0,0,0
115634898452178_1343524615663194,"Kanadas Montrealis elanud 20-aastane naine suri pärast seda, kui oli suudelnud varem maapähklivõileiba söönud poiss-sõpra.",Suudlus võttis maapähklitele allergiliselt naiselt elu,link,http://elu24.postimees.ee/3728419/suudlus-vottis-maapahklitele-allergiliselt-naiselt-elu?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728419&utm_campaign=fb_post,2016-06-10 12:30:00,8,2,3,3,0,1,0,4,0,0
115634898452178_1343480272334295,"Bella-Rose on 6-aastane Austraalia tüdruk, kes on tuntud oma uskumatute meigiõpetusvideotega. Bella-Rose oskab end nii hästi meikida, et teeb paljudele täiskasvanud naistele silmad ette.",6-aastane tüdruk kogub uskumatute meigivideotega kuulsust,link,http://naine24.postimees.ee/3728065/6-aastane-tudruk-kogub-uskumatute-meigivideotega-kuulsust?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728065&utm_campaign=fb_post,2016-06-10 12:00:00,119,13,16,102,1,3,0,7,6,0
115634898452178_1343479895667666,"Oled Netflixist sõltuvuses? Meeldib järjest ja järjest aina uusi lemmiksarja osasid neelata? Kui binge-watching, mida võiks eesti keelde tõlkida kui telekapummelungi, kus enam ei saa sarjade striimimisega pidama, on sinu uus lemmikhobi, siis on meil sulle kurbi uudiseid – su sekselul võib kriips peal olla.",Professor: Netflix rikub inimeste sekselu,link,http://naine24.postimees.ee/3728021/professor-netflix-rikub-inimeste-sekselu?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728021&utm_campaign=fb_post,2016-06-10 11:30:00,2,1,2,1,0,0,1,0,0,0
115634898452178_1343479165667739,"Kui paar nädalat tagasi oli turul vaid üksikuid kodumaiseid aiasaaduseid, siis nüüd on letid nende all lookas. Üllataval kombel maksid kodumaised kaunad Nõmme turul isegi vähem kui piiri tagant toodud. Ka kobartomatite hind peaks rõõmustama Eesti kauba eelistajaid.",Hinnavõrdlus: turul jäi silma anomaalia,link,http://tarbija24.postimees.ee/3728299/hinnavordlus-turul-jai-silma-anomaalia?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728299&utm_campaign=fb_post,2016-06-10 11:00:00,28,1,0,26,2,0,0,0,0,0
115634898452178_1343416362340686,"Kui paljud inimesed leiavad, et lemmikloomad ei peaks nendega ühes voodis magama, siis teiste jaoks on neljakäpalistega voodi jagamine kõige loomulikum asi.","Põhjused, miks kassiga voodit jagada",link,http://lemmik.postimees.ee/3727549/pohjused-miks-kassiga-voodit-jagada?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727549&utm_campaign=fb_post,2016-06-10 10:30:00,926,50,193,859,50,12,4,0,1,0
115634898452178_1331206963561626,Südamlikku õhtut!,"Armasta inimest, kes armastab Sind tingimusteta!",link,http://armastan.postimees.ee/armasta-inimest-kes-armastab-sind-tingimusteta/?utm_source=pm_fb&utm_medium=wallpost&utm_campaign=armastan,2016-06-10 10:10:00,398,8,146,387,11,0,0,0,0,0
115634898452178_1343383505677305,"Detsembrist alates on uute vabade töökohtade arv olnud stabiilselt kõrgem aastatagusest ajast, mis on kaasa toonud vähenemise trendi registreeritud töötute arvus.",Töötuna registreeritud inimeste arv kahaneb,link,http://tarbija24.postimees.ee/3727977/tootuna-registreeritud-inimeste-arv-kahaneb?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727977&utm_campaign=fb_post,2016-06-10 10:00:00,10,5,1,10,0,0,0,0,0,0
115634898452178_1343415109007478,"NO99 nõukogu kogunes täna, et kuulata uuesti teatri kunstilise juhi Tiit Ojasoo selgitusi ja otsustas seada tema jätkamisele teatris tingimused. Muu hulgas peab mees läbima psühholoogilise nõustamise programmi",NO99 nõukogu saadab Ojasoo psühholoogilisele nõustamisele,link,http://www.postimees.ee/3728051/no99-noukogu-saadab-ojasoo-psuhholoogilisele-noustamisele?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728051&utm_campaign=fb_post,2016-06-10 09:45:00,7,3,0,7,0,0,0,0,0,0
115634898452178_1343382825677373,"Ameerika Ühendriikides Vanderbilti ülikoolis tehud katsed näitasid, et kuulsa teadlase Alexander von Humboldti rohkem kui 200 aastat tagasi tehtud tähelepanek vastab tõele.",Video: elektriangerjas võib tappa hobuse,link,http://elu24.postimees.ee/3727993/video-elektriangerjas-voib-tappa-hobuse?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727993&utm_campaign=fb_post,2016-06-10 09:30:00,26,2,9,22,0,4,0,0,0,0
